,Transaction_ID,Date,Customer_ID,Age,Gender,Income,Loyalty_Score,Signup_Date,Product_ID,Category,City,Channel,Payment_Method,Device,Price,Discount_Percent,Promotion_Flag,Promo_Type,Units_Sold,Revenue,Cost,Profit,Margin_Percent,Return_Flag,Supplier_ID,Lead_Time_Days,Delivery_Delay_Days,Stock_On_Hand,Marketing_Channel,Coupon_Code_Flag,CLV_proxy,Recency_Days,Frequency_12m,Online_Device,Season,GMV,Discount_Amount,Net_Revenue,Profit_Margin,Phone_No
567,T200304,2025-04-10,C1355,24,F,53354,2,2020-05-26,P100,Electronics,Pune,Online,Card,Mobile,477.16,5,1,Clearance,1,453.3,310.15,143.15,31.58,0,S10,6,0,26,Email,0,154.42,32,3,App,Regular,477.16,23.86,453.3,31.58,8681838850
568,T200341,2024-10-07,C1016,32,M,37773,4,2022-04-28,P107,Beauty,Delhi,Offline,UPI,Desktop,19.93,20,1,Clearance,23,366.71,160.44,206.27,56.25,1,S13,4,0,38,Organic,0,196.93,122,6,,Regular,458.39,91.68,366.71,56.25,8681838850
569,T200966,2025-04-04,C1473,33,M,75807,6,2021-05-02,P101,Electronics,Delhi,Offline,NetBanking,POS,297.44,0,0,,1,297.44,193.34,104.1,35.0,0,S10,5,1,12,Organic,0,484.59,111,7,,Regular,297.44,0.0,297.44,35.0,8681838850
570,T200149,2024-05-18,C1072,28,M,62598,1,2023-01-30,P103,HomeGoods,Bengaluru,Offline,Card,App,74.17,10,1,Flash,10,667.53,370.85,296.68,44.44,0,S12,4,0,27,Email,0,136.77,95,3,,Summer,741.7,74.17,667.5300000000001,44.44,8681838850
571,T200124,2024-04-11,C1265,40,F,44740,1,2024-03-18,P108,Sports,Delhi,Offline,UPI,Mobile,144.99,15,1,,5,616.21,398.72,217.49,35.29,0,S11,5,3,59,Organic,0,117.24,82,9,,Regular,724.95,108.74,616.21,35.29,8681838850
572,T200786,2024-12-26,C1467,43,F,52987,4,2020-06-01,P101,Electronics,Bengaluru,Offline,Card,Desktop,274.81,5,1,Clearance,1,261.07,178.63,82.44,31.58,0,S11,9,0,32,Email,0,239.43,182,7,,Festival,274.81,13.74,261.07,31.58,8681838850
573,T200050,2025-10-04,C1081,40,F,63578,2,2023-11-18,P103,HomeGoods,Hyderabad,Offline,Card,POS,73.18,10,1,Seasonal,9,592.76,329.31,263.45,44.44,0,S12,6,0,33,Affiliate,0,193.02,131,3,,Regular,658.6200000000001,65.86,592.7600000000001,44.44,8681838850
574,T200353,2024-02-23,C1413,40,M,75999,4,2024-12-01,P104,Apparel,Mumbai,Offline,UPI,App,61.17,5,1,Clearance,8,464.89,220.21,244.68,52.63,0,S12,6,1,22,SMS,0,352.93,69,12,,Regular,489.36,24.47,464.89,52.63,8681838850
575,T200927,2024-11-26,C1097,36,F,21945,6,2021-07-08,P102,HomeGoods,Kolkata,Online,Card,POS,82.88,0,0,,9,745.92,372.96,372.96,50.0,0,S11,7,1,14,Organic,0,206.26,136,9,Desktop,Festival,745.92,0.0,745.92,50.0,8681838850
576,T200142,2024-10-24,C1292,36,F,68758,2,2023-06-05,P102,HomeGoods,Hyderabad,Offline,Card,App,84.66,10,1,Clearance,8,609.55,338.64,270.91,44.44,0,S12,9,0,16,Organic,0,205.24,61,2,,Regular,677.28,67.73,609.55,44.44,8681838850
577,T200470,2023-11-05,C1026,33,F,50655,2,2025-09-11,P101,Electronics,Bengaluru,Online,UPI,App,311.24,5,1,Seasonal,2,591.36,404.61,186.75,31.58,0,S13,7,0,27,Organic,0,163.56,33,8,App,Festival,622.48,31.12,591.36,31.58,8681838850
578,T200399,2025-04-30,C1028,30,M,70662,4,2025-07-14,P101,Electronics,Hyderabad,Offline,Card,App,304.08,0,0,,1,304.08,197.65,106.43,35.0,1,S13,6,0,27,PaidSocial,0,313.06,123,8,,Regular,304.08,0.0,304.08,35.0,8681838850
579,T200625,2024-07-23,C1013,47,F,63138,5,2025-06-08,P108,Sports,Pune,Online,UPI,App,152.03,0,0,,3,456.09,250.85,205.24,45.0,0,S10,8,0,17,,0,361.3,192,6,Mobile,Summer,456.09,0.0,456.09,45.0,8681838850
580,T200320,2024-12-01,C1159,44,F,56611,4,2024-09-10,P109,Sports,Bengaluru,Offline,Card,Desktop,130.53,15,1,Flash,9,998.55,646.12,352.43,35.29,0,S11,7,2,10,Email,0,343.92,33,7,,Festival,1174.77,176.22,998.55,35.29,8681838850
581,T200019,2024-05-27,C1267,46,F,25088,2,2021-06-01,P104,Apparel,Jaipur,Online,Card,Mobile,59.33,10,1,,11,587.37,293.68,293.69,50.0,0,S13,4,0,17,Email,1,115.44,88,3,Desktop,Summer,652.63,65.26,587.37,50.0,8681838850
582,T200809,2024-01-18,C1333,33,M,65952,2,2022-02-25,P103,HomeGoods,Bengaluru,Online,Card,App,78.55,15,1,Loyalty,9,600.91,353.47,247.44,41.18,0,S13,3,0,10,Email,0,202.6,36,4,Mobile,Regular,706.9499999999999,106.04,600.91,41.18,8681838850
583,T200790,2024-02-16,C1420,18,F,20621,5,2022-11-21,P107,Beauty,Jaipur,Online,NetBanking,Desktop,20.1,10,1,Seasonal,27,488.43,189.94,298.49,61.11,0,S13,7,0,35,,0,157.38,148,7,App,Regular,542.7,54.27,488.4300000000001,61.11,8681838850
584,T200808,2024-09-21,C1369,55,F,22617,5,2022-11-29,P103,HomeGoods,Bengaluru,Online,Card,POS,82.41,10,1,,9,667.52,370.84,296.68,44.45,0,S12,5,1,17,Organic,0,187.25,150,8,Desktop,Regular,741.6899999999999,74.17,667.52,44.45,8681838850
585,T200407,2023-11-04,C1458,44,F,19085,4,2020-07-06,P104,Apparel,Pune,Online,Card,App,58.36,5,1,Flash,17,942.51,446.45,496.06,52.63,0,S13,8,0,36,SMS,0,175.55,91,7,Mobile,Festival,992.12,49.61,942.51,52.63,8681838850
586,T200537,2024-04-25,C1391,32,M,44131,1,2021-04-11,P106,Beauty,Bengaluru,Offline,NetBanking,POS,24.68,0,0,,16,394.88,138.21,256.67,65.0,0,S13,5,1,32,SMS,0,83.62,100,4,,Regular,394.88,0.0,394.88,65.0,8681838850
587,T200620,2024-03-10,C1002,36,M,40530,5,2024-07-07,P101,Electronics,Kolkata,Offline,UPI,App,307.47,15,1,Seasonal,1,261.35,199.86,61.49,23.53,0,S12,10,0,12,Organic,0,233.4,31,14,,Regular,307.47,46.12,261.35,23.53,8681838850
588,T200038,2025-03-10,C1269,37,M,27834,1,2022-12-14,P100,Electronics,Chennai,Offline,UPI,App,501.7,0,0,,1,501.7,326.11,175.59,35.0,0,S11,9,1,1,PaidSocial,0,78.0,153,2,,Regular,501.7,0.0,501.7,35.0,8681838850
589,T200175,2024-03-03,C1259,38,F,52998,2,2020-05-13,P108,Sports,Bengaluru,Online,Card,Mobile,146.61,10,1,Flash,6,791.69,483.81,307.88,38.89,0,S12,11,0,27,SMS,0,193.96,67,2,App,Regular,879.6600000000001,87.97,791.69,38.89,8681838850
590,T200245,2025-09-04,C1039,25,F,56626,5,2022-05-05,P107,Beauty,Chennai,Online,UPI,Desktop,19.28,5,1,Seasonal,23,421.27,155.2,266.07,63.16,0,S14,10,0,28,PaidSocial,0,327.47,53,9,Desktop,Regular,443.4400000000001,22.17,421.27,63.16,8681838850
591,T200828,2025-04-18,C1011,38,F,55957,1,2023-03-28,P101,Electronics,Bengaluru,Online,UPI,Mobile,297.52,5,1,Flash,1,282.64,193.39,89.25,31.58,0,S12,7,0,30,,0,85.71,76,5,Desktop,Regular,297.52,14.88,282.64,31.58,8681838850
592,T200667,2024-02-22,C1446,33,M,28744,2,2025-08-01,P105,Apparel,Mumbai,Online,UPI,Mobile,39.58,5,1,Seasonal,12,451.21,213.73,237.48,52.63,0,S10,4,1,27,PaidSocial,0,104.98,99,2,Mobile,Regular,474.96,23.75,451.21,52.63,8681838850
593,T200754,2024-02-06,C1260,23,M,56887,4,2023-06-07,P104,Apparel,Mumbai,Online,Card,App,59.6,0,0,,12,715.2,321.84,393.36,55.0,0,S11,6,1,32,Email,0,299.07,36,11,App,Regular,715.2,0.0,715.2,55.0,8681838850
594,T200858,2024-12-13,C1433,40,M,38606,2,2021-07-31,P102,HomeGoods,Kolkata,Offline,COD,Mobile,91.13,20,1,Clearance,7,510.33,318.95,191.38,37.5,0,S13,12,0,19,PaidSocial,0,141.0,11,3,,Festival,637.91,127.58,510.33,37.5,8681838850
595,T200154,2025-10-16,C1451,18,M,87665,1,2024-01-10,P109,Sports,Bengaluru,Offline,Card,POS,132.9,0,0,,6,797.4,438.57,358.83,45.0,0,S12,7,0,14,Email,0,167.41,184,2,,Regular,797.4000000000001,0.0,797.4000000000001,45.0,8681838850
596,T200287,2024-11-27,C1261,30,M,53628,3,2025-04-15,P100,Electronics,Delhi,Offline,UPI,App,512.59,5,1,Loyalty,2,973.92,666.37,307.55,31.58,0,S11,10,6,20,Organic,0,263.4,117,4,,Festival,1025.18,51.26,973.9200000000001,31.58,8681838850
597,T200602,2024-03-05,C1177,40,M,63980,2,2025-04-19,P101,Electronics,Hyderabad,Offline,Card,POS,304.45,5,1,,1,289.23,197.89,91.34,31.58,0,S10,6,0,15,Affiliate,0,158.41,111,2,,Regular,304.45,15.22,289.23,31.58,8681838850
598,T200569,2024-07-08,C1153,29,M,54234,4,2022-09-16,P106,Beauty,Bengaluru,Offline,Card,App,23.92,15,1,Seasonal,15,304.98,125.58,179.4,58.82,0,S10,14,1,28,PaidSocial,0,252.82,143,6,,Summer,358.8,53.82,304.98,58.82,8681838850
599,T200743,2024-10-28,C1083,27,F,32472,2,2022-01-15,P107,Beauty,Delhi,Online,UPI,Desktop,18.5,0,0,,22,407.0,142.45,264.55,65.0,0,S10,5,1,43,Affiliate,0,105.64,94,2,Desktop,Regular,407.0,0.0,407.0,65.0,8681838850
600,T200017,2024-11-14,C1465,32,M,30113,5,2022-06-10,P102,HomeGoods,Bengaluru,Offline,Card,App,93.84,5,1,Flash,9,802.33,422.28,380.05,47.37,0,S13,8,3,24,PaidSocial,0,235.02,182,7,,Festival,844.5600000000001,42.23,802.33,47.37,8681838850
601,T200127,2025-07-17,C1358,19,M,66357,6,2022-11-11,P101,Electronics,Kolkata,Offline,Card,Mobile,271.41,10,1,Clearance,1,244.27,176.42,67.85,27.78,0,S14,9,1,13,,0,425.28,131,9,,Summer,271.41,27.14,244.27,27.78,8681838850
602,T200322,2025-02-20,C1436,56,F,73810,1,2024-12-10,P104,Apparel,Bengaluru,Online,COD,Mobile,57.64,0,0,,15,864.6,389.07,475.53,55.0,0,S11,6,1,36,Affiliate,0,160.27,193,8,App,Regular,864.6,0.0,864.6,55.0,8681838850
603,T200255,2024-12-07,C1327,29,F,53555,4,2020-12-17,P102,HomeGoods,Hyderabad,Offline,UPI,Desktop,82.2,0,0,,9,739.8,369.9,369.9,50.0,0,S12,7,2,23,Organic,0,288.2,188,6,,Festival,739.8000000000001,0.0,739.8000000000001,50.0,8681838850
604,T200657,2024-07-19,C1360,28,F,29826,3,2022-09-10,P101,Electronics,Mumbai,Online,Card,POS,272.68,15,1,Clearance,1,231.78,177.24,54.54,23.53,0,S11,11,2,13,Organic,0,116.75,129,2,Mobile,Summer,272.68,40.9,231.78,23.53,8681838850
605,T200964,2024-05-25,C1427,35,F,55271,3,2024-11-18,P104,Apparel,Mumbai,Online,UPI,Mobile,60.31,10,1,,10,542.79,271.4,271.39,50.0,0,S10,7,0,15,Organic,0,226.12,90,3,App,Summer,603.1,60.31,542.79,50.0,8681838850
606,T200190,2024-01-03,C1217,36,F,60111,6,2021-03-05,P109,Sports,Mumbai,Offline,COD,POS,132.1,5,1,Clearance,3,376.48,217.97,158.51,42.1,0,S13,7,1,7,Affiliate,0,400.3,34,9,,Regular,396.3,19.81,376.49,42.1,8681838850
607,T200115,2025-07-25,C1317,47,F,43598,5,2021-09-06,P105,Apparel,Delhi,Offline,Card,Mobile,39.0,10,1,,16,561.6,280.8,280.8,50.0,0,S10,8,3,44,PaidSocial,0,280.39,181,5,,Summer,624.0,62.4,561.6,50.0,8681838850
608,T200616,2023-12-11,C1313,44,F,57117,1,2021-07-23,P105,Apparel,Jaipur,Online,COD,POS,39.85,0,0,,19,757.15,340.72,416.43,55.0,0,S10,8,1,22,Affiliate,0,132.83,43,1,Desktop,Festival,757.15,0.0,757.15,55.0,8681838850
609,T200606,2024-03-26,C1317,47,F,43598,5,2021-09-06,P103,HomeGoods,Jaipur,Offline,Card,App,73.32,10,1,Seasonal,8,527.9,293.28,234.62,44.44,0,S12,9,0,29,Organic,1,276.65,173,10,,Regular,586.56,58.66,527.9,44.44,8681838850
610,T200180,2024-07-02,C1062,32,M,35068,2,2024-12-26,P101,Electronics,Chennai,Offline,Card,POS,291.67,0,0,,1,291.67,189.59,102.08,35.0,0,S12,4,1,30,SMS,0,99.3,46,1,,Summer,291.67,0.0,291.67,35.0,8681838850
611,T200301,2024-11-18,C1344,49,F,71198,5,2024-04-27,P106,Beauty,Delhi,Online,UPI,App,22.95,15,1,Seasonal,24,468.18,192.78,275.4,58.82,0,S14,9,1,31,Organic,0,411.07,58,3,Mobile,Festival,550.8,82.62,468.1799999999999,58.82,8681838850
612,T200759,2025-05-25,C1163,39,M,74422,2,2024-06-04,P104,Apparel,Delhi,Offline,Card,Mobile,61.55,10,1,Seasonal,13,720.13,360.07,360.06,50.0,0,S10,1,0,19,PaidSocial,0,228.86,108,4,,Summer,800.15,80.02,720.13,50.0,8681838850
613,T200712,2024-10-06,C1236,45,F,69164,1,2020-11-11,P100,Electronics,Mumbai,Online,UPI,POS,459.21,0,0,,1,459.21,298.49,160.72,35.0,0,S14,7,1,22,Organic,0,115.09,156,4,Mobile,Regular,459.21,0.0,459.21,35.0,8681838850
614,T200723,2025-04-21,C1477,43,M,41817,3,2021-02-15,P108,Sports,Delhi,Online,Card,Mobile,142.24,20,1,Clearance,5,568.96,391.16,177.8,31.25,0,S14,1,1,12,Email,0,196.57,139,1,App,Regular,711.2,142.24,568.96,31.25,8681838850
615,T200685,2024-12-07,C1019,45,M,23755,6,2020-05-25,P103,HomeGoods,Hyderabad,Online,UPI,Desktop,79.92,15,1,Loyalty,12,815.18,479.52,335.66,41.18,1,S13,3,0,33,,0,238.43,70,4,App,Festival,959.04,143.86,815.18,41.18,8681838850
616,T200979,2025-01-05,C1327,29,F,53555,4,2020-12-17,P103,HomeGoods,Hyderabad,Online,COD,App,80.45,20,1,,6,386.16,241.35,144.81,37.5,0,S11,1,0,19,Organic,1,262.49,5,14,Mobile,Regular,482.7,96.54,386.16,37.5,8681838850
617,T200517,2025-06-10,C1063,32,M,43249,2,2022-08-04,P109,Sports,Pune,Online,Card,Mobile,128.46,15,1,Clearance,6,655.15,423.92,231.23,35.29,0,S10,6,2,23,PaidSocial,0,163.57,184,2,App,Summer,770.76,115.61,655.15,35.29,8681838850
618,T200984,2025-04-11,C1116,34,M,36850,1,2020-05-11,P104,Apparel,Chennai,Offline,Card,Mobile,54.53,10,1,Loyalty,9,441.69,220.85,220.84,50.0,0,S13,7,0,14,Organic,0,85.93,103,2,,Regular,490.77,49.08,441.69,50.0,8681838850
619,T200045,2025-02-22,C1327,29,F,53555,4,2020-12-17,P101,Electronics,Bengaluru,Offline,Card,App,299.82,20,1,,1,239.86,194.88,44.98,18.75,0,S14,6,0,30,SMS,0,244.2,30,7,,Regular,299.82,59.96,239.86,18.75,8681838850
620,T200909,2024-07-31,C1449,29,M,47282,1,2023-04-08,P103,HomeGoods,Delhi,Offline,UPI,Mobile,79.2,10,1,Loyalty,10,712.8,396.0,316.8,44.44,0,S12,6,1,17,Organic,0,126.48,173,2,,Summer,792.0,79.2,712.8,44.44,8681838850
621,T200157,2025-05-05,C1292,36,F,68758,2,2023-06-05,P109,Sports,Bengaluru,Offline,NetBanking,App,119.16,0,0,,5,595.8,327.69,268.11,45.0,0,S14,6,2,15,PaidSocial,0,197.1,107,1,,Summer,595.8,0.0,595.8,45.0,8681838850
622,T200851,2025-04-27,C1339,43,F,42899,6,2024-01-21,P103,HomeGoods,Mumbai,Online,Card,Mobile,81.85,5,1,,7,544.3,286.47,257.83,47.37,0,S10,4,0,32,Organic,0,314.69,124,7,App,Regular,572.9499999999999,28.65,544.3,47.37,8681838850
623,T200171,2023-11-09,C1225,28,M,43442,4,2023-07-03,P109,Sports,Chennai,Online,UPI,POS,125.04,0,0,,5,625.2,343.86,281.34,45.0,0,S13,10,0,17,,0,236.29,19,6,Desktop,Festival,625.2,0.0,625.2,45.0,8681838850
624,T200016,2024-06-06,C1024,21,M,57726,3,2022-11-09,P102,HomeGoods,Kolkata,Online,NetBanking,Mobile,83.58,15,1,Seasonal,7,497.3,292.53,204.77,41.18,0,S11,6,3,14,Affiliate,0,231.68,85,5,Mobile,Summer,585.06,87.76,497.3,41.18,8681838850
625,T200511,2024-08-28,C1213,54,M,30686,7,2021-05-30,P104,Apparel,Mumbai,Offline,Card,Desktop,54.74,15,1,Clearance,10,465.29,246.33,218.96,47.06,0,S13,8,1,39,PaidSocial,0,269.54,74,9,,Regular,547.4,82.11,465.29,47.06,8681838850
626,T200048,2024-11-30,C1214,31,M,49091,2,2023-06-29,P107,Beauty,Bengaluru,Offline,COD,POS,19.75,5,1,Clearance,27,506.59,186.64,319.95,63.16,1,S13,5,4,45,,0,151.51,96,2,,Festival,533.25,26.66,506.59,63.16,8681838850
627,T200971,2025-09-10,C1461,18,M,37393,1,2022-10-30,P108,Sports,Chennai,Online,UPI,POS,143.56,15,1,Clearance,5,610.13,394.79,215.34,35.29,0,S13,10,3,22,Organic,0,109.17,50,0,App,Regular,717.8,107.67,610.13,35.29,8681838850
628,T200940,2024-05-15,C1338,25,F,78135,2,2022-10-20,P102,HomeGoods,Chennai,Online,UPI,Desktop,91.86,10,1,Loyalty,7,578.72,321.51,257.21,44.44,0,S10,4,2,35,SMS,0,220.57,97,1,App,Summer,643.02,64.3,578.72,44.44,8681838850
629,T200515,2023-11-16,C1071,36,M,47035,2,2025-06-02,P102,HomeGoods,Jaipur,Offline,Card,POS,91.43,15,1,Loyalty,14,1088.02,640.01,448.01,41.18,0,S10,9,0,15,PaidSocial,0,222.07,65,4,,Festival,1280.02,192.0,1088.02,41.18,8681838850
630,T200952,2024-03-04,C1198,46,F,41907,6,2021-08-14,P105,Apparel,Kolkata,Online,UPI,POS,40.67,5,1,,7,270.46,128.11,142.35,52.63,0,S14,7,5,15,PaidSocial,0,279.91,174,4,Mobile,Regular,284.69,14.23,270.46,52.63,8681838850
631,T200480,2025-01-29,C1026,33,F,50655,2,2025-09-11,P106,Beauty,Hyderabad,Offline,Card,App,24.23,10,1,Seasonal,19,414.33,161.13,253.2,61.11,0,S12,5,2,36,PaidSocial,0,147.35,47,4,,Regular,460.37,46.04,414.33,61.11,8681838850
632,T200283,2024-01-04,C1346,28,F,66514,4,2023-11-06,P105,Apparel,Bengaluru,Online,Card,App,40.01,5,1,Flash,12,456.11,216.05,240.06,52.63,0,S11,8,2,28,Email,0,314.07,164,7,App,Regular,480.12,24.01,456.11,52.63,8681838850
633,T200718,2024-01-26,C1354,31,F,63842,2,2023-10-21,P102,HomeGoods,Mumbai,Offline,Card,POS,87.54,5,1,Seasonal,6,498.98,262.62,236.36,47.37,0,S10,4,0,13,Email,0,180.21,99,2,,Regular,525.24,26.26,498.98,47.37,8681838850
634,T200877,2025-02-20,C1118,28,F,70367,4,2024-07-20,P104,Apparel,Hyderabad,Online,UPI,POS,62.21,0,0,,12,746.52,335.93,410.59,55.0,0,S11,7,0,15,Email,0,356.12,118,14,Mobile,Regular,746.52,0.0,746.52,55.0,8681838850
635,T200225,2024-04-23,C1328,44,M,8000,2,2022-01-17,P108,Sports,Chennai,Offline,UPI,POS,140.6,10,1,,7,885.78,541.31,344.47,38.89,0,S12,4,0,16,Email,0,114.42,81,2,,Regular,984.1999999999999,98.42,885.78,38.89,8681838850
636,T200026,2024-03-21,C1046,31,F,48332,1,2020-10-27,P101,Electronics,Bengaluru,Offline,NetBanking,POS,295.69,15,1,Seasonal,1,251.34,192.2,59.14,23.53,0,S13,9,0,4,Email,0,77.9,137,4,,Regular,295.69,44.35,251.34,23.53,8681838850
637,T200954,2024-08-28,C1404,36,M,45985,1,2021-10-07,P105,Apparel,Bengaluru,Offline,UPI,Desktop,39.08,0,0,,12,468.96,211.03,257.93,55.0,0,S12,9,0,29,,0,92.88,190,1,,Regular,468.96,0.0,468.96,55.0,8681838850
638,T200437,2025-06-18,C1381,18,F,18157,5,2023-03-02,P101,Electronics,Jaipur,Online,UPI,POS,309.45,0,0,,1,309.45,201.14,108.31,35.0,0,S14,6,4,21,,0,121.73,48,12,App,Summer,309.45,0.0,309.45,35.0,8681838850
639,T200951,2025-02-24,C1075,34,F,73040,7,2023-04-22,P108,Sports,Jaipur,Online,Card,Mobile,135.2,10,1,Loyalty,5,608.4,371.8,236.6,38.89,0,S11,8,2,13,Organic,1,578.88,29,9,Desktop,Regular,676.0,67.6,608.4,38.89,8681838850
640,T200364,2025-09-14,C1036,25,F,62999,2,2020-08-31,P106,Beauty,Bengaluru,Offline,Card,Desktop,23.0,5,1,Loyalty,14,305.9,112.7,193.2,63.16,0,S10,9,1,27,PaidSocial,0,158.2,65,1,,Regular,322.0,16.1,305.9,63.16,8681838850
641,T200229,2025-01-30,C1097,36,F,21945,6,2021-07-08,P103,HomeGoods,Chennai,Online,COD,Desktop,83.36,5,1,Clearance,7,554.34,291.76,262.58,47.37,1,S10,1,2,9,PaidSocial,0,190.02,48,4,App,Regular,583.52,29.18,554.34,47.37,8681838850
642,T200037,2024-01-07,C1390,26,M,34076,4,2022-03-19,P104,Apparel,Hyderabad,Offline,UPI,Desktop,57.07,5,1,Clearance,12,650.6,308.18,342.42,52.63,0,S14,9,3,27,Email,0,204.79,117,6,,Regular,684.84,34.24,650.6,52.63,8681838850
643,T200965,2024-07-13,C1101,35,M,36380,2,2022-12-06,P108,Sports,Bengaluru,Online,NetBanking,Mobile,136.94,15,1,Loyalty,5,582.0,376.59,205.41,35.29,0,S10,1,0,13,Organic,0,141.23,159,4,Mobile,Summer,684.7,102.7,582.0,35.29,8681838850
644,T200374,2023-12-18,C1191,24,F,44408,4,2023-06-03,P101,Electronics,Bengaluru,Offline,NetBanking,Desktop,288.96,5,1,Loyalty,1,274.51,187.82,86.69,31.58,0,S13,8,0,17,PaidSocial,0,206.53,1,7,,Festival,288.96,14.45,274.51,31.58,8681838850
645,T200469,2025-09-30,C1207,39,M,36521,1,2020-07-08,P107,Beauty,Bengaluru,Online,UPI,Mobile,20.26,15,1,Clearance,22,378.86,156.0,222.86,58.82,0,S11,11,3,51,SMS,1,81.09,25,2,Desktop,Regular,445.72,66.86,378.86,58.82,8681838850
646,T200967,2024-05-31,C1266,34,M,62300,8,2024-08-20,P107,Beauty,Bengaluru,Online,Card,POS,20.91,0,0,,7,146.37,51.23,95.14,65.0,0,S10,5,2,25,PaidSocial,0,513.04,105,8,Mobile,Summer,146.37,0.0,146.37,65.0,8681838850
647,T200850,2023-12-15,C1293,34,F,58392,6,2024-07-01,P100,Electronics,Mumbai,Online,Card,App,464.77,5,1,,1,441.53,302.1,139.43,31.58,0,S14,3,2,27,Affiliate,0,396.83,187,10,App,Festival,464.77,23.24,441.53,31.58,8681838850
648,T200704,2023-12-13,C1425,31,M,13276,2,2021-03-25,P106,Beauty,Kolkata,Online,COD,POS,25.6,0,0,,20,512.0,179.2,332.8,65.0,0,S10,6,1,48,,0,77.75,84,2,App,Festival,512.0,0.0,512.0,65.0,8681838850
649,T200841,2025-02-23,C1184,28,M,19232,5,2020-10-14,P108,Sports,Pune,Online,Card,POS,149.83,10,1,Clearance,4,539.39,329.63,209.76,38.89,0,S11,7,2,15,PaidSocial,0,156.09,118,12,Desktop,Regular,599.32,59.93,539.3900000000001,38.89,8681838850
650,T200194,2024-07-01,C1375,27,F,35756,1,2025-07-14,P103,HomeGoods,Jaipur,Offline,UPI,Mobile,78.67,0,0,,8,629.36,314.68,314.68,50.0,0,S10,6,1,8,Organic,0,98.69,133,0,,Summer,629.36,0.0,629.36,50.0,8681838850
651,T200854,2024-03-25,C1125,21,F,35316,4,2022-07-26,P104,Apparel,Mumbai,Offline,NetBanking,Mobile,59.79,0,0,,9,538.11,242.15,295.96,55.0,0,S13,7,0,33,Organic,0,195.08,168,13,,Regular,538.11,0.0,538.11,55.0,8681838850
652,T200864,2024-08-15,C1340,33,M,62825,4,2024-08-23,P105,Apparel,Hyderabad,Online,NetBanking,Mobile,39.77,0,0,,11,437.47,196.86,240.61,55.0,0,S10,8,0,40,Email,0,295.05,180,7,Desktop,Regular,437.47,0.0,437.47,55.0,8681838850
653,T200503,2025-06-13,C1235,32,F,66177,5,2021-04-23,P101,Electronics,Hyderabad,Online,Card,App,276.82,5,1,Flash,1,262.98,179.93,83.05,31.58,0,S10,6,0,43,Organic,0,358.57,32,3,Mobile,Summer,276.82,13.84,262.98,31.58,8681838850
654,T200969,2024-10-09,C1455,50,M,32809,1,2024-04-12,P107,Beauty,Mumbai,Online,Card,App,19.92,10,1,Flash,25,448.2,174.3,273.9,61.11,0,S13,7,0,35,Affiliate,0,82.61,104,3,Desktop,Regular,498.0000000000001,49.8,448.2,61.11,8681838850
655,T200830,2024-04-08,C1275,27,M,36449,3,2020-09-02,P106,Beauty,Hyderabad,Offline,Card,POS,24.33,5,1,Clearance,14,323.59,119.22,204.37,63.16,0,S14,8,0,40,PaidSocial,0,143.41,193,2,,Regular,340.62,17.03,323.59,63.16,8681838850
656,T200579,2024-05-03,C1142,25,M,18048,5,2023-07-08,P103,HomeGoods,Pune,Offline,Card,Desktop,76.77,15,1,Loyalty,9,587.29,345.46,241.83,41.18,0,S13,8,0,33,Organic,0,159.33,60,9,,Summer,690.93,103.64,587.29,41.18,8681838850
657,T200968,2024-12-14,C1354,31,F,63842,2,2023-10-21,P101,Electronics,Chennai,Offline,Card,App,274.69,10,1,,1,247.22,178.55,68.67,27.78,0,S10,7,4,17,Email,1,155.15,40,3,,Festival,274.69,27.47,247.22,27.78,8681838850
658,T200162,2025-02-01,C1197,36,M,41936,2,2022-02-28,P108,Sports,Hyderabad,Online,Card,POS,156.62,5,1,Loyalty,5,743.94,430.71,313.23,42.1,0,S12,5,1,31,Affiliate,0,162.18,189,3,Mobile,Regular,783.1,39.16,743.94,42.1,8681838850
659,T200908,2024-05-04,C1219,40,F,41125,6,2020-05-12,P100,Electronics,Hyderabad,Offline,COD,POS,497.47,20,1,Clearance,1,397.98,323.36,74.62,18.75,0,S12,1,0,24,Organic,0,296.5,4,12,,Summer,497.47,99.49,397.98,18.75,8681838850
660,T200152,2024-02-10,C1376,36,M,28255,1,2021-07-12,P108,Sports,Mumbai,Online,UPI,App,137.82,10,1,Flash,6,744.23,454.81,289.42,38.89,0,S14,1,1,35,Organic,1,110.95,190,3,Desktop,Regular,826.92,82.69,744.23,38.89,8681838850
661,T200801,2024-02-16,C1366,40,M,47525,3,2021-06-08,P108,Sports,Hyderabad,Offline,COD,App,152.71,15,1,,6,778.82,503.94,274.88,35.29,0,S10,9,2,11,PaidSocial,0,234.2,76,1,,Regular,916.26,137.44,778.8199999999999,35.29,8681838850
662,T200993,2024-12-31,C1462,47,M,17190,3,2025-04-27,P109,Sports,Chennai,Offline,UPI,Mobile,126.9,0,0,,9,1142.1,628.16,513.94,45.0,0,S14,8,0,30,PaidSocial,0,165.78,184,2,,Festival,1142.1,0.0,1142.1,45.0,8681838850
663,T200755,2025-05-29,C1448,39,F,22013,3,2020-12-30,P105,Apparel,Mumbai,Online,NetBanking,Desktop,41.91,20,1,Flash,13,435.86,245.17,190.69,43.75,0,S12,8,0,28,Organic,0,120.52,125,2,Desktop,Summer,544.8299999999999,108.97,435.8599999999999,43.75,8681838850
